raw,t5_template,cluster_id,cluster_template,drain_similarity,auto_label,auto_label_v2,manual_label,final_label
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-1 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-1 node..-cpu-48c-std-dy-c7i24xlarge-1..5-08-27T09:,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-1,[2025-08-27T09:41:14.118]. [2025-08-27T09:41:14.118]::::2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-2 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-2 node..-cpu-48c-std-dy-c7i24xlarge-2..5-08-27T09:,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-2,[2025-08-27T09:41:14.118]. power down request repeating for node [2025-08-27T09:41:14.118]-:.2025-08-27T09:41:14.118],T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-3 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-3 node..-cpu-48c-std-dy-c7i24xlarge-3._nodenode.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-3,[2025-08-27T09:41:14.118]. [2025-08-27T09:41:14.118]:- [2025-08-27T09:41:14.118].2025-08-27T09,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-4 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-4 node..-cpu-48c-std-dy-c7i24xlarge-4._nodenode.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-4,:14.118] [2025-08-27T09:41:14.118] power down request repeating for node. power down request repeating for node:12:14.118 power down request repeating for node cpu-48c-st,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-5 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-5 node..-cpu-48c-std-dy-c7i24xlarge-5._nodenode.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-5,[2025-08-27T09:41:14.118]. power down request.- [2025-08-27T09:41:14.118].2025-08-27T09:41:14.118]:5-08,T00015289,[2025-08-27T09:41:14.085] node [2025-08-27T09:41:14.085]:: [2025-08-27T09:41:14.085]:2025-08-27T,1.0,node_shutdown_event,cluster_shutdown_event,unlabeled,cluster_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-6 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-6 node..-cpu-48c-std-dy-c7i24xlarge-6._nodenode.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-6,[2025-08-27T09:41:14.118]. power down request repeating for node:- [2025-08-27T09:41:14.118].2025-08-27T09:41:14.118],T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-7 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-7 node..-cpu-48c-std-dy-c7i24xlarge-7..5-08:41.118,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-7,[2025-08-27T09:41:14.118]. power down request repeating for node:- [2025-08-27T09:41:14.118].2025-08-27T09:41:14.118],T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-8 reason set to: stopping cluster,node cpu-48c-std-dy-c7i24xlarge-8 node node [2025-08-27T09:41:14.118] node- node2025-08-27T09:41,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-8,[2025-08-27T09:41:14.118]. power down request repeating for node:- [2025-08-27T09:41:14.118] for node2025-08-27T09:41:14.,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-9 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-9 node.-node-c7i24xlarge-9:41.118-node2025-08-27T09:41:14.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-9,[2025-08-27T09:41:14.118]. power down request:- [2025-08-27T09:41:14.118].2025-08-27T09:41:14.118]:5-08,T00015289,[2025-08-27T09:41:14.085] node [2025-08-27T09:41:14.085]:: [2025-08-27T09:41:14.085]:2025-08-27T,1.0,node_shutdown_event,cluster_shutdown_event,unlabeled,cluster_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-10 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-10 node..-cpu-48c-std-dy-c7i24xlarge-10..5-08-27T09:,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-10,[2025-08-27T09:41:14.118]. power down request repeating for node:. power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-11 reason set to: stopping cluster,node cpu-48c-std-dy-c7i24xlarge-11 node node [2025-08-27T09:41:14.118] node- node2025-08-27T09:41,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-11,[2025-08-27T09:41:14.118]. power down request repeating for node:. power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-12 reason set to: stopping cluster,2025-08-27T09:41:14.118 node node0 node- node2025-08-27T09:41:14.118] [2025-08-27T09:41:14.118] [2025-08,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-12,[2025-08-27T09:41:14.118]. power down request repeating for node:- [2025-08-27T09:41:14.118].2025-08-27T09:41:14.118],T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-13 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-13 node..-cpu-48c-std-dy-c7i24xlarge-13.118_node-.,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-13,[2025-08-27T09:41:14.118]. power down request repeating for node:- power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-14 reason set to: stopping cluster,cpu-48c-std-dy-c7i24xlarge-14 node [2025-08-27T09:41:14.118] update_node: node.-cpu-48c-std-d,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-14,[2025-08-27T09:41:14.118]. power down request repeating for node:. power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-15 reason set to: stopping cluster,node cpu-48c-std-dy-c7i24xlarge-15 node.-node-cpu-48c-std-dy-c7i24xlarge-15.118]-no,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-15,[2025-08-27T09:41:14.118]. power down request repeating for node:: power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-16 reason set to: stopping cluster,node node [2025-08-27T09:41:14.118] update_node: node-node-cpu-48c-std-dy-c7i24xlarge-16:41:14.118,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-16,[2025-08-27T09:41:14.118]. power down request repeating for node:: power down request repeating for node:2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-17 reason set to: stopping cluster,node node [2025-08-27T09:41:14.118] update_node: node-cpu-48c-std-dy-c7i24xlarge-17-cpu-48c-std-,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-17,[2025-08-27T09:41:14.118]. power down request repeating for node:- power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-18 reason set to: stopping cluster,2025-08-27T09:41:14.118 node node [2025-08-27T09:41:14.118] node- node2025-08-27T09:41:14.118] [2025-08-,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-18,[2025-08-27T09:41:14.118]. power down request repeating for node:: power down request repeating for node:2025-08-27T09:41:14.118]:5-08-27,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-19 reason set to: stopping cluster,2025-08-27T09:41:14.118 node node [2025-08-27T09:41:14.118] node- node2025-08-27T09:41:14.118] [2025-08-,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-19,[2025-08-27T09:41:14.118]. power down request:. power down request repeating for node.2025-08-27T09:41:14.118]:5-08-27T09:41:,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] update_node: node cpu-48c-std-dy-c7i24xlarge-20 reason set to: stopping cluster,node cpu-48c-std-dy-c7i24xlarge-20 node node [2025-08-27T09:41:14.118] node- node2025-08-27T09:41,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.118] power down request repeating for node cpu-48c-std-dy-c7i24xlarge-20,[2025-08-27T09:41:14.118]5-08-27T09:41:14.118 power down request:- power down request repeating for node.2025-08-27T09:41:14.118],T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-1 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-1 node node-g6xlarge-1g-l4-2c-dy-g6xlarge-1g-l4-2c-dy-g6xlarge-1,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-1,power down request repeating for nodeg-l4-2c-dy-g6xlarge-1g-l4 power down request repeating for node-dy-g6xlarge-1g-l4-2c-dy-dy-,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-2 reason set to: stopping cluster,node gpu-1g-l4-2c-dy-g6xlarge-2 node node-g6xlarge-2c-dy-g6xlarge-2gpu-1g-l4-2c-dy-g6xlarge-2,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-2,power down request repeating for node. power down request repeating for node-dy-g6xlarge-2c-dy-g6xlarge-2c-dy-g6xlarge-dy-g6xlarge power down request5-0,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-3 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-3 node node-gpu-1g-l4-2c-dy-g6xlarge-3gpu-1g-l4-2c-dy-g6xlarge,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-3,power down request repeating for node. power down request repeating for node-dy-g6xlarge-3c-dy-g6xlarge-3c-dy-g6xlarge-dy-g6xlarge power down request5-0,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-4 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-4 node node-g6xlarge-4 node gpu-1g-l4-2c-dy-g6xlarge-4gpu-1g-l4-2c,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-4,power down request repeating for node. power down request repeating for node-dy-g6xlarge-4c-dy-g6xlarge-4c-dy-g6xlarge-dy-g6xlarge:5-08-,T00015316,node gpu-1g-l4-2c-dy-g6xlarge-2 node node-g6xlarge-2c-dy-g6xlarge-2gpu-1g-l4-2c-dy-g6xlarge-2,1.0,node_shutdown_event,cluster_shutdown_event,unlabeled,cluster_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-5 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-5 node node-g6xlarge-5 node gpu-1g-l4-2c-dy-g6xlarge-5-g6xlarge-5-,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-5,power down request repeating for node. power down request repeating for node-dy-g6xlarge-5c-dy-g6xlarge-5c-dy-g6xlarge-dy-g6xlarge power down5-08,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-6 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-6 node node-g6xlarge-6 node gpu-1g-l4-2c-dy-g6xlarge-6gpu-1g-l4-2c,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-6,power down request repeating for node. power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-6.-dy-g6xlarge-6.-dy-g6xlarge power down request,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-7 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-7 node node-g6xlarge-7 node gpu-1g-l4-2c-dy-g6xlarge-7gpu-l4-2c-d,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-7,power down request repeating for node. power down request repeating for node-dy-g6xlarge-7c-dy-g6xlarge-7c-dy-g6xlarge-dy-g6xlarge power down5-08,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-8 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-8 node node-gpu-1g-l4-2c-dy-g6xlarge-8gpu-1g-l4-2c-dy-g6xlarge,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-8,power down request repeating for node. power down request repeating for node-dy-g6xlarge-8-dy-g6xlarge-8 power down request repeating for node5-08-27T09:41:14.1825-0,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-9 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-9 node [2025-08-27T09:41:14.182]-g6xlarge-9gpu-1g-l4-2c-dy-g6xlarge,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-9,power down request repeating for node. power down request repeating for node-dy-g6xlarge-9.-dy-g6xlarge-9. power down request repeating for node5-08-27T09:41:14.182,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-10 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-10 node [2025-08-27T09:41:14.182]-g6xlarge-10gpu-1g-l4-2c-dy-g6xlarge,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-10,power down request repeating for node. power down request repeating for node-dy-g6xlarge-10.-dy-g6xlarge-10. power down request repeating for node5-08-27T09:41:14.182,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-11 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-11 node node-g6xlarge-11gpu-1g-l4-2c-dy-g6xlarge-11g-node5-08-,T-1,,1.0,unlabeled,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-11,power down request repeating for node gpu-1g-l4-2c-dy-g6xlarge-11. power down request repeating for node-dy-g6xlarge-11.-dy 5-08-27T09:,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-08-27T09:41:14.182] update_node: node gpu-1g-l4-2c-dy-g6xlarge-12 reason set to: stopping cluster,gpu-1g-l4-2c-dy-g6xlarge-12 node [2025-08-27T09:41:14.182] update_node: node-g6xlarge-12g6xlarge-12g-,T00015311,node cpu-48c-std-dy-c7i24xlarge-15 node.-node-cpu-48c-std-dy-c7i24xlarge-15.118]-no,1.0,unlabeled,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
