dataset,line_no,timestamp,level,component,message,template
HPC_2k,170,,,domains,38390 3344 boot_cmd new 1104070308 1 Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],<NUM> <NUM> boot_cmd new <HEX> 1 Targeting domains:node-D[0\ 5] and nodes:node-[27\ <NUM>]
HPC_2k,171,,,domains,128520 3491 boot_cmd new 1111855423 1 Targeting domains:node-D2 and nodes:node-[64-95] child of command 3488,<NUM> <NUM> boot_cmd new <HEX> 1 Targeting domains:node-D2 and nodes:node-[64-95] child of command <NUM>
HPC_2k,172,,,domains,276415 3709 boot_cmd new 1119845316 1 Targeting domains:node-D2 and nodes:node-84,<NUM> <NUM> boot_cmd new <HEX> 1 Targeting domains:node-D2 and nodes:node-84
HPC_2k,173,,,node-3,51338 node-3 node psu 1106496000 1 psu failure\ ambient=28,<NUM> node-3 node psu <HEX> 1 psu failure\ ambient=28
HPC_2k,174,,,node-238,191898 node-238 node psu 1131240275 1 psu failure\ ambient=28,<NUM> node-<NUM> node psu <HEX> 1 psu failure\ ambient=28
HPC_2k,175,,,node-104,236618 node-104 node psu 1132434391 1 psu failure\ ambient=28,<NUM> node-<NUM> node psu <HEX> 1 psu failure\ ambient=28
HPC_2k,176,,,node-118,341834 node-118 node psu 1140312091 1 psu failure\ ambient=28,<NUM> node-<NUM> node psu <HEX> 1 psu failure\ ambient=28
HPC_2k,177,,,node-118,347972 node-118 node psu 1140430530 1 psu failure\ ambient=31,<NUM> node-<NUM> node psu <HEX> 1 psu failure\ ambient=31
HPC_2k,178,,,Interconnect-0N00,147394 Interconnect-0N00 switch_module temphigh 1129812510 1 Temperature (41C) exceeds warning threshold,<NUM> Interconnect-0N00 switch_module temphigh <HEX> 1 Temperature (41C) exceeds warning threshold
HPC_2k,179,,,Interconnect-0N00,147494 Interconnect-0N00 switch_module temphigh 1129813980 1 Temperature (41C) exceeds warning threshold,<NUM> Interconnect-0N00 switch_module temphigh <HEX> 1 Temperature (41C) exceeds warning threshold
HPC_2k,180,,,ClusterFileSystem,2594656 node-D0 clusterfilesystem clusterfilesystem.no_server 1074279038 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage234,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage234
HPC_2k,181,,,ClusterFileSystem,2609055 node-D7 clusterfilesystem clusterfilesystem.no_server 1074464654 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1412,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,182,,,ClusterFileSystem,2608601 node-D7 clusterfilesystem clusterfilesystem.no_server 1074462833 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1024,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,183,,,ClusterFileSystem,2608475 node-D7 clusterfilesystem clusterfilesystem.no_server 1074462062 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1534,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,184,,,ClusterFileSystem,2596321 node-D7 clusterfilesystem clusterfilesystem.no_server 1074289164 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,185,,,ClusterFileSystem,32255 node-D7 clusterfilesystem clusterfilesystem.no_server 1076398960 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage934,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage934
HPC_2k,186,,,ClusterFileSystem,58466 node-D0 clusterfilesystem clusterfilesystem.no_server 1076864677 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage131,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage131
HPC_2k,187,,,ClusterFileSystem,57981 node-D7 clusterfilesystem clusterfilesystem.no_server 1076864401 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1144,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,188,,,ClusterFileSystem,57709 node-D0 clusterfilesystem clusterfilesystem.no_server 1076864348 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage444,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage444
HPC_2k,189,,,ClusterFileSystem,171644 node-D0 clusterfilesystem clusterfilesystem.no_server 1077889836 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage141,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage141
HPC_2k,190,,,ClusterFileSystem,172740 node-D7 clusterfilesystem clusterfilesystem.no_server 1077891659 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,191,,,ClusterFileSystem,172788 node-D7 clusterfilesystem clusterfilesystem.no_server 1077891661 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1612,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,192,,,ClusterFileSystem,183109 node-D7 clusterfilesystem clusterfilesystem.no_server 1077901705 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1622,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,193,,,ClusterFileSystem,213053 node-D7 clusterfilesystem clusterfilesystem.no_server 1078465745 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1542,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,194,,,ClusterFileSystem,213050 node-D7 clusterfilesystem clusterfilesystem.no_server 1078465745 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1644,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,195,,,ClusterFileSystem,229271 node-D0 clusterfilesystem clusterfilesystem.no_server 1078963582 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage242,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage242
HPC_2k,196,,,ClusterFileSystem,311726 node-D7 clusterfilesystem clusterfilesystem.no_server 1082041350 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1031,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,197,,,ClusterFileSystem,400170 node-D7 clusterfilesystem clusterfilesystem.no_server 1089893907 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1331,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,198,,,ClusterFileSystem,399288 node-D0 clusterfilesystem clusterfilesystem.no_server 1089893729 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage742,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage742
HPC_2k,199,,,ClusterFileSystem,399278 node-D0 clusterfilesystem clusterfilesystem.no_server 1089893727 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage221,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage221
HPC_2k,200,,,ClusterFileSystem,417925 node-D0 clusterfilesystem clusterfilesystem.no_server 1093627911 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage622,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage622
HPC_2k,201,,,ClusterFileSystem,420807 node-D0 clusterfilesystem clusterfilesystem.no_server 1094568654 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage112,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage112
HPC_2k,202,,,ClusterFileSystem,442349 node-D7 clusterfilesystem clusterfilesystem.no_server 1098365526 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,203,,,ClusterFileSystem,51652 node-D0 clusterfilesystem clusterfilesystem.no_server 1106588485 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage142,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage142
HPC_2k,204,,,ClusterFileSystem,68757 node-D0 clusterfilesystem clusterfilesystem.no_server 1108645899 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage742,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage742
HPC_2k,205,,,ClusterFileSystem,69243 node-D7 clusterfilesystem clusterfilesystem.no_server 1108646021 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1231,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,206,,,ClusterFileSystem,110887 node-D7 clusterfilesystem clusterfilesystem.no_server 1111067897 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1311,<NUM> node-D7 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage1<NUM>
HPC_2k,207,,,ClusterFileSystem,256889 node-D0 clusterfilesystem clusterfilesystem.no_server 1118940596 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage411,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage411
HPC_2k,208,,,ClusterFileSystem,220014 node-D0 clusterfilesystem clusterfilesystem.no_server 1132158358 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage132,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage132
HPC_2k,209,,,ClusterFileSystem,286137 node-D0 clusterfilesystem clusterfilesystem.no_server 1134669644 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage832,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage832
HPC_2k,210,,,ClusterFileSystem,286151 node-D0 clusterfilesystem clusterfilesystem.no_server 1134669644 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage531,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage531
HPC_2k,211,,,ClusterFileSystem,327002 node-D0 clusterfilesystem clusterfilesystem.no_server 1140098601 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage321,<NUM> node-D0 clusterfilesystem clusterfilesystem.no_server <HEX> 1 ClusterFileSystem: There is no server for ServerFileSystem domain storage321
HPC_2k,212,,,NIFF,365140 node-69 unix.hw net.niff.down 1085075228 1 NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,<NUM> node-69 unix.hw net.niff.down <HEX> 1 NIFF: node node-69 detected a failed network connection on network <IP> via interface alt0
HPC_2k,213,,,NIFF,401608 node-162 unix.hw net.niff.down 1142550442 1 NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.down <HEX> 1 NIFF: node node-<NUM> detected a failed network connection on network <IP> via interface alt0
HPC_2k,214,,,ServerFileSystem,180537 node-D0 clusterfilesystem fdmn.panic 1131228351 1 ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,<NUM> node-D0 clusterfilesystem fdmn.panic <HEX> 1 ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442
HPC_2k,215,,,Interconnect-0N00,268543 Interconnect-0N00 switch_module fan 1119372267 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,216,,,Interconnect-0N00,268265 Interconnect-0N00 switch_module fan 1119290224 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,217,,,Interconnect-0N00,292663 Interconnect-0N00 switch_module fan 1121581239 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,218,,,Interconnect-0N00,291810 Interconnect-0N00 switch_module fan 1121525534 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,219,,,Interconnect-0N00,289739 Interconnect-0N00 switch_module fan 1121303273 1 Fan speeds ( 3552 3534 3375 4245 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> )
HPC_2k,220,,,Interconnect-0N00,327293 Interconnect-0N00 switch_module fan 1123408044 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,221,,,Interconnect-0N00,26132 Interconnect-0N00 switch_module fan 1124831967 1 Fan speeds ( 3552 3534 3375 11637 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> )
HPC_2k,222,,,Interconnect-0N00,37743 Interconnect-0N00 switch_module fan 1125827345 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,223,,,Interconnect-0N00,37524 Interconnect-0N00 switch_module fan 1125819002 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,224,,,Interconnect-0N00,36180 Interconnect-0N00 switch_module fan 1125718237 1 Fan speeds ( 3552 3534 3375 4245 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> )
HPC_2k,225,,,Interconnect-0N00,35581 Interconnect-0N00 switch_module fan 1125706262 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,226,,,Interconnect-0N00,35374 Interconnect-0N00 switch_module fan 1125677285 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,227,,,Interconnect-0N00,34697 Interconnect-0N00 switch_module fan 1125668027 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,228,,,Interconnect-0N00,34204 Interconnect-0N00 switch_module fan 1125664672 1 Fan speeds ( 3552 3534 3375 4470 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> <NUM> <NUM> <NUM> )
HPC_2k,229,,,Interconnect-0N00,34116 Interconnect-0N00 switch_module fan 1125660960 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,230,,,Interconnect-0N00,33940 Interconnect-0N00 switch_module fan 1125651957 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,231,,,Interconnect-0N00,33385 Interconnect-0N00 switch_module fan 1125557358 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,232,,,Interconnect-0N00,33086 Interconnect-0N00 switch_module fan 1125545019 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
HPC_2k,233,,,Interconnect-0N00,45567 Interconnect-0N00 switch_module fan 1126010536 1 Fan speeds ( 3552 3534 3375 **** 3515 3479 ),<NUM> Interconnect-0N00 switch_module fan <HEX> 1 Fan speeds ( <NUM> <NUM> <NUM> **** <NUM> <NUM> )
